"","DeployID","Ptt","DepthSensor","Source","Instr","Count","Start","End","What","Number","Shape","DepthMin","DepthMax","DurationMin","DurationMax","Shallow","Deep","start","end","t.diff","flag","divenum","depth","duration"
"889","Tt0022",110608,NA,"Transmission","Mk10",1,"9/25/16 4:20","9/25/16 4:25","Surface",NA,"",NA,NA,291,293,235,57,2016-09-25 00:20:00,2016-09-25 00:25:00,0,0,400,NA,292
"890","Tt0022",110608,NA,"Transmission","Mk10",1,"9/25/16 4:25","9/25/16 4:33","Dive",1,"U",420,427.5,533,535,NA,NA,2016-09-25 00:25:00,2016-09-25 00:33:00,0,0,401,423.75,534
"891","Tt0022",110608,NA,"Transmission","Mk10",1,"9/25/16 4:33","9/25/16 4:37","Surface",NA,"",NA,NA,239,241,209,31,2016-09-25 00:33:00,2016-09-25 00:37:00,0,0,401,NA,240
"892","Tt0022",110608,NA,"Transmission","Mk10",1,"9/25/16 4:37","9/25/16 4:46","Dive",1,"U",420,427.5,493,495,NA,NA,2016-09-25 00:37:00,2016-09-25 00:46:00,0,0,402,423.75,494
"893","Tt0022",110608,NA,"Transmission","Mk10",1,"9/25/16 4:46","9/25/16 4:50","Surface",NA,"",NA,NA,237,239,154,84,2016-09-25 00:46:00,2016-09-25 00:50:00,0,0,402,NA,238
"895","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 1:09","9/26/16 1:12","Dive",1,"V",69,70.5,221,223,NA,NA,2016-09-25 21:09:00,2016-09-25 21:12:00,73140,1,403,69.75,222
"896","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 1:12","9/26/16 1:13","Surface",NA,"",NA,NA,67,69,61,7,2016-09-25 21:12:00,2016-09-25 21:13:00,0,0,403,NA,68
"897","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 1:13","9/26/16 1:16","Dive",1,"V",57,58.5,165,167,NA,NA,2016-09-25 21:13:00,2016-09-25 21:16:00,0,0,404,57.75,166
"898","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 1:16","9/26/16 1:19","Surface",NA,"",NA,NA,193,195,63,131,2016-09-25 21:16:00,2016-09-25 21:19:00,0,0,404,NA,194
"899","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 1:19","9/26/16 1:22","Dive",1,"U",52.5,53,187,189,NA,NA,2016-09-25 21:19:00,2016-09-25 21:22:00,0,0,405,52.75,188
"900","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 1:22","9/26/16 1:26","Surface",NA,"",NA,NA,215,217,105,111,2016-09-25 21:22:00,2016-09-25 21:26:00,0,0,405,NA,216
"901","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 1:26","9/26/16 1:29","Dive",1,"V",50.5,51,165,167,NA,NA,2016-09-25 21:26:00,2016-09-25 21:29:00,0,0,406,50.75,166
"902","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 1:29","9/26/16 1:32","Surface",NA,"",NA,NA,199,201,58,142,2016-09-25 21:29:00,2016-09-25 21:32:00,0,0,406,NA,200
"903","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 1:32","9/26/16 1:35","Dive",1,"V",71,72.5,147,149,NA,NA,2016-09-25 21:32:00,2016-09-25 21:35:00,0,0,407,71.75,148
"904","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 1:35","9/26/16 1:38","Surface",NA,"",NA,NA,221,223,72,150,2016-09-25 21:35:00,2016-09-25 21:38:00,0,0,407,NA,222
"906","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 2:43","9/26/16 2:49","Dive",1,"U",316,323.5,371,373,NA,NA,2016-09-25 22:43:00,2016-09-25 22:49:00,3900,1,408,319.75,372
"907","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 2:49","9/26/16 3:09","Surface",NA,"",NA,NA,1241,1243,721,521,2016-09-25 22:49:00,2016-09-25 23:09:00,0,0,408,NA,1242
"908","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 3:09","9/26/16 3:11","Dive",1,"U",54.5,55,67,69,NA,NA,2016-09-25 23:09:00,2016-09-25 23:11:00,0,0,409,54.75,68
"909","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 3:11","9/26/16 3:18","Surface",NA,"",NA,NA,431,433,321,111,2016-09-25 23:11:00,2016-09-25 23:18:00,0,0,409,NA,432
"910","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 3:18","9/26/16 3:20","Dive",1,"U",99,100.5,131,133,NA,NA,2016-09-25 23:18:00,2016-09-25 23:20:00,0,0,410,99.75,132
"911","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 3:20","9/26/16 3:22","Surface",NA,"",NA,NA,127,129,107,21,2016-09-25 23:20:00,2016-09-25 23:22:00,0,0,410,NA,128
"912","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 3:22","9/26/16 3:25","Dive",1,"Square",117,118.5,183,185,NA,NA,2016-09-25 23:22:00,2016-09-25 23:25:00,0,0,411,117.75,184
"913","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 3:25","9/26/16 3:27","Surface",NA,"",NA,NA,93,95,79,15,2016-09-25 23:25:00,2016-09-25 23:27:00,0,0,411,NA,94
"914","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 3:27","9/26/16 3:30","Dive",1,"U",142,145.5,177,179,NA,NA,2016-09-25 23:27:00,2016-09-25 23:30:00,0,0,412,143.75,178
"915","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 3:30","9/26/16 3:38","Surface",NA,"",NA,NA,497,499,321,177,2016-09-25 23:30:00,2016-09-25 23:38:00,0,0,412,NA,498
"917","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 3:38","9/26/16 3:39","Dive",1,"V",63,64.5,97,99,NA,NA,2016-09-25 23:38:00,2016-09-25 23:39:00,0,0,413,63.75,98
"918","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 3:39","9/26/16 3:43","Surface",NA,"",NA,NA,215,217,167,49,2016-09-25 23:39:00,2016-09-25 23:43:00,0,0,413,NA,216
"919","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 3:43","9/26/16 3:45","Dive",1,"V",101,102.5,137,139,NA,NA,2016-09-25 23:43:00,2016-09-25 23:45:00,0,0,414,101.75,138
"920","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 3:45","9/26/16 3:50","Surface",NA,"",NA,NA,307,309,139,169,2016-09-25 23:45:00,2016-09-25 23:50:00,0,0,414,NA,308
"921","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 3:50","9/26/16 3:52","Dive",1,"V",77,78.5,131,133,NA,NA,2016-09-25 23:50:00,2016-09-25 23:52:00,0,0,415,77.75,132
"922","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 3:52","9/26/16 3:55","Surface",NA,"",NA,NA,127,129,45,83,2016-09-25 23:52:00,2016-09-25 23:55:00,0,0,415,NA,128
"923","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 3:55","9/26/16 3:56","Dive",1,"V",65,66.5,103,105,NA,NA,2016-09-25 23:55:00,2016-09-25 23:56:00,0,0,416,65.75,104
"924","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 3:56","9/26/16 4:05","Surface",NA,"",NA,NA,497,499,273,225,2016-09-25 23:56:00,2016-09-26 00:05:00,0,0,416,NA,498
"925","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 4:05","9/26/16 4:08","Dive",1,"U",107,108.5,225,227,NA,NA,2016-09-26 00:05:00,2016-09-26 00:08:00,0,0,417,107.75,226
"926","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 4:08","9/26/16 4:09","Surface",NA,"",NA,NA,41,43,33,9,2016-09-26 00:08:00,2016-09-26 00:09:00,0,0,417,NA,42
"928","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 5:03","9/26/16 5:06","Dive",1,"Square",67,68.5,199,201,NA,NA,2016-09-26 01:03:00,2016-09-26 01:06:00,3240,1,418,67.75,200
"929","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 5:06","9/26/16 5:11","Surface",NA,"",NA,NA,305,307,128,178,2016-09-26 01:06:00,2016-09-26 01:11:00,0,0,418,NA,306
"930","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 5:11","9/26/16 5:14","Dive",1,"V",101,102.5,189,191,NA,NA,2016-09-26 01:11:00,2016-09-26 01:14:00,0,0,419,101.75,190
"931","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 5:14","9/26/16 5:22","Surface",NA,"",NA,NA,465,467,241,225,2016-09-26 01:14:00,2016-09-26 01:22:00,0,0,419,NA,466
"932","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 5:22","9/26/16 5:27","Dive",1,"V",194,197.5,287,289,NA,NA,2016-09-26 01:22:00,2016-09-26 01:27:00,0,0,420,195.75,288
"933","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 5:27","9/26/16 5:36","Surface",NA,"",NA,NA,553,555,375,179,2016-09-26 01:27:00,2016-09-26 01:36:00,0,0,420,NA,554
"934","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 5:36","9/26/16 5:46","Dive",1,"V",640,655.5,615,617,NA,NA,2016-09-26 01:36:00,2016-09-26 01:46:00,0,0,421,647.75,616
"935","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 5:46","9/26/16 5:54","Surface",NA,"",NA,NA,485,487,235,251,2016-09-26 01:46:00,2016-09-26 01:54:00,0,0,421,NA,486
"936","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 5:54","9/26/16 5:57","Dive",1,"U",99,100.5,161,163,NA,NA,2016-09-26 01:54:00,2016-09-26 01:57:00,0,0,422,99.75,162
"937","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 5:57","9/26/16 6:04","Surface",NA,"",NA,NA,441,443,242,200,2016-09-26 01:57:00,2016-09-26 02:04:00,0,0,422,NA,442
"939","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 6:56","9/26/16 6:58","Dive",1,"U",63,64.5,129,131,NA,NA,2016-09-26 02:56:00,2016-09-26 02:58:00,3120,1,423,63.75,130
"940","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 6:58","9/26/16 7:05","Surface",NA,"",NA,NA,415,417,134,282,2016-09-26 02:58:00,2016-09-26 03:05:00,0,0,423,NA,416
"941","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 7:05","9/26/16 7:07","Dive",1,"V",73,74.5,117,119,NA,NA,2016-09-26 03:05:00,2016-09-26 03:07:00,0,0,424,73.75,118
"942","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 7:07","9/26/16 7:21","Surface",NA,"",NA,NA,893,895,288,606,2016-09-26 03:07:00,2016-09-26 03:21:00,0,0,424,NA,894
"943","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 7:21","9/26/16 7:24","Dive",1,"U",53.5,54,151,153,NA,NA,2016-09-26 03:21:00,2016-09-26 03:24:00,0,0,425,53.75,152
"944","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 7:24","9/26/16 7:29","Surface",NA,"",NA,NA,303,305,49,255,2016-09-26 03:24:00,2016-09-26 03:29:00,0,0,425,NA,304
"945","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 7:29","9/26/16 7:32","Dive",1,"V",87,88.5,165,167,NA,NA,2016-09-26 03:29:00,2016-09-26 03:32:00,0,0,426,87.75,166
"946","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 7:32","9/26/16 7:41","Surface",NA,"",NA,NA,563,565,146,418,2016-09-26 03:32:00,2016-09-26 03:41:00,0,0,426,NA,564
"947","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 7:41","9/26/16 7:48","Dive",1,"U",268,275.5,381,383,NA,NA,2016-09-26 03:41:00,2016-09-26 03:48:00,0,0,427,271.75,382
"948","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 7:48","9/26/16 7:50","Surface",NA,"",NA,NA,131,133,89,43,2016-09-26 03:48:00,2016-09-26 03:50:00,0,0,427,NA,132
"950","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 17:58","9/26/16 18:07","Dive",1,"U",230,233.5,575,577,NA,NA,2016-09-26 13:58:00,2016-09-26 14:07:00,36480,1,428,231.75,576
"951","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 18:07","9/26/16 18:10","Surface",NA,"",NA,NA,147,149,115,33,2016-09-26 14:07:00,2016-09-26 14:10:00,0,0,428,NA,148
"952","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 18:10","9/26/16 18:19","Dive",1,"U",214,217.5,591,593,NA,NA,2016-09-26 14:10:00,2016-09-26 14:19:00,0,0,429,215.75,592
"953","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 18:19","9/26/16 18:22","Surface",NA,"",NA,NA,143,145,135,9,2016-09-26 14:19:00,2016-09-26 14:22:00,0,0,429,NA,144
"954","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 18:22","9/26/16 18:31","Dive",1,"Square",89,90.5,537,539,NA,NA,2016-09-26 14:22:00,2016-09-26 14:31:00,0,0,430,89.75,538
"955","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 18:31","9/26/16 18:33","Surface",NA,"",NA,NA,101,103,99,3,2016-09-26 14:31:00,2016-09-26 14:33:00,0,0,430,NA,102
"956","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 18:33","9/26/16 18:41","Dive",1,"U",85,86.5,479,481,NA,NA,2016-09-26 14:33:00,2016-09-26 14:41:00,0,0,431,85.75,480
"957","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 18:41","9/26/16 18:42","Surface",NA,"",NA,NA,95,97,93,3,2016-09-26 14:41:00,2016-09-26 14:42:00,0,0,431,NA,96
"958","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 18:42","9/26/16 18:50","Dive",1,"U",87,88.5,443,445,NA,NA,2016-09-26 14:42:00,2016-09-26 14:50:00,0,0,432,87.75,444
"959","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 18:50","9/26/16 18:51","Surface",NA,"",NA,NA,91,93,92,0,2016-09-26 14:50:00,2016-09-26 14:51:00,0,0,432,NA,92
"961","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 18:52","9/26/16 19:00","Dive",1,"U",111,112.5,533,535,NA,NA,2016-09-26 14:52:00,2016-09-26 15:00:00,60,1,433,111.75,534
"962","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 19:00","9/26/16 19:02","Surface",NA,"",NA,NA,111,113,101,11,2016-09-26 15:00:00,2016-09-26 15:02:00,0,0,433,NA,112
"963","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 19:02","9/26/16 19:13","Dive",1,"U",162,165.5,623,625,NA,NA,2016-09-26 15:02:00,2016-09-26 15:13:00,0,0,434,163.75,624
"964","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 19:13","9/26/16 19:38","Surface",NA,"",NA,NA,1495,1497,676,820,2016-09-26 15:13:00,2016-09-26 15:38:00,0,0,434,NA,1496
"965","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 19:38","9/26/16 19:47","Dive",1,"U",134,137.5,563,565,NA,NA,2016-09-26 15:38:00,2016-09-26 15:47:00,0,0,435,135.75,564
"966","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 19:47","9/26/16 20:14","Surface",NA,"",NA,NA,1623,1625,681,943,2016-09-26 15:47:00,2016-09-26 16:14:00,0,0,435,NA,1624
"967","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 20:14","9/26/16 20:25","Dive",1,"U",528,543.5,671,673,NA,NA,2016-09-26 16:14:00,2016-09-26 16:25:00,0,0,436,535.75,672
"968","Tt0022",110608,NA,"Transmission","Mk10",1,"9/26/16 20:25","9/26/16 21:56","Surface",NA,"",NA,NA,5463,5465,3173,2291,2016-09-26 16:25:00,2016-09-26 17:56:00,0,0,436,NA,5464
"971","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 3:35","9/27/16 3:37","Dive",1,"V",55.5,56.5,153,155,NA,NA,2016-09-26 23:35:00,2016-09-26 23:37:00,19980,1,437,56,154
"972","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 3:37","9/27/16 3:47","Surface",NA,"",NA,NA,615,617,238,378,2016-09-26 23:37:00,2016-09-26 23:47:00,0,0,437,NA,616
"973","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 3:47","9/27/16 3:51","Dive",1,"V",55.5,56.5,213,215,NA,NA,2016-09-26 23:47:00,2016-09-26 23:51:00,0,0,438,56,214
"974","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 3:51","9/27/16 3:56","Surface",NA,"",NA,NA,325,327,126,200,2016-09-26 23:51:00,2016-09-26 23:56:00,0,0,438,NA,326
"975","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 3:56","9/27/16 3:59","Dive",1,"U",59,60.5,183,185,NA,NA,2016-09-26 23:56:00,2016-09-26 23:59:00,0,0,439,59.75,184
"976","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 3:59","9/27/16 4:03","Surface",NA,"",NA,NA,193,195,75,119,2016-09-26 23:59:00,2016-09-27 00:03:00,0,0,439,NA,194
"977","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 4:03","9/27/16 4:05","Dive",1,"V",61,62.5,163,165,NA,NA,2016-09-27 00:03:00,2016-09-27 00:05:00,0,0,440,61.75,164
"978","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 4:05","9/27/16 4:06","Surface",NA,"",NA,NA,25,27,26,0,2016-09-27 00:05:00,2016-09-27 00:06:00,0,0,440,NA,26
"979","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 4:06","9/27/16 4:08","Dive",1,"V",59,60.5,107,109,NA,NA,2016-09-27 00:06:00,2016-09-27 00:08:00,0,0,441,59.75,108
"980","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 4:08","9/27/16 4:14","Surface",NA,"",NA,NA,377,379,110,268,2016-09-27 00:08:00,2016-09-27 00:14:00,0,0,441,NA,378
"982","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 4:59","9/27/16 5:00","Dive",1,"U",59,60.5,113,115,NA,NA,2016-09-27 00:59:00,2016-09-27 01:00:00,2700,1,442,59.75,114
"983","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 5:00","9/27/16 5:12","Surface",NA,"",NA,NA,679,681,219,461,2016-09-27 01:00:00,2016-09-27 01:12:00,0,0,442,NA,680
"984","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 5:12","9/27/16 5:14","Dive",1,"V",67,68.5,131,133,NA,NA,2016-09-27 01:12:00,2016-09-27 01:14:00,0,0,443,67.75,132
"985","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 5:14","9/27/16 5:49","Surface",NA,"",NA,NA,2075,2077,670,1406,2016-09-27 01:14:00,2016-09-27 01:49:00,0,0,443,NA,2076
"986","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 5:49","9/27/16 6:00","Dive",1,"U",816,831.5,715,717,NA,NA,2016-09-27 01:49:00,2016-09-27 02:00:00,0,0,444,823.75,716
"987","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 6:00","9/27/16 6:32","Surface",NA,"",NA,NA,1881,1883,911,971,2016-09-27 02:00:00,2016-09-27 02:32:00,0,0,444,NA,1882
"988","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 6:32","9/27/16 6:36","Dive",1,"V",105,106.5,249,251,NA,NA,2016-09-27 02:32:00,2016-09-27 02:36:00,0,0,445,105.75,250
"989","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 6:36","9/27/16 6:37","Surface",NA,"",NA,NA,87,89,88,0,2016-09-27 02:36:00,2016-09-27 02:37:00,0,0,445,NA,88
"990","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 6:37","9/27/16 6:40","Dive",1,"V",63,64.5,167,169,NA,NA,2016-09-27 02:37:00,2016-09-27 02:40:00,0,0,446,63.75,168
"991","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 6:40","9/27/16 6:46","Surface",NA,"",NA,NA,325,327,168,158,2016-09-27 02:40:00,2016-09-27 02:46:00,0,0,446,NA,326
"993","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 6:46","9/27/16 6:48","Dive",1,"V",77,78.5,135,137,NA,NA,2016-09-27 02:46:00,2016-09-27 02:48:00,0,0,447,77.75,136
"994","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 6:48","9/27/16 6:59","Surface",NA,"",NA,NA,647,649,418,230,2016-09-27 02:48:00,2016-09-27 02:59:00,0,0,447,NA,648
"995","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 6:59","9/27/16 7:02","Dive",1,"U",101,102.5,231,233,NA,NA,2016-09-27 02:59:00,2016-09-27 03:02:00,0,0,448,101.75,232
"996","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 7:02","9/27/16 7:32","Surface",NA,"",NA,NA,1753,1755,1188,566,2016-09-27 03:02:00,2016-09-27 03:32:00,0,0,448,NA,1754
"997","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 7:32","9/27/16 7:42","Dive",1,"U",592,607.5,603,605,NA,NA,2016-09-27 03:32:00,2016-09-27 03:42:00,0,0,449,599.75,604
"998","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 7:42","9/27/16 7:45","Surface",NA,"",NA,NA,173,175,174,0,2016-09-27 03:42:00,2016-09-27 03:45:00,0,0,449,NA,174
"999","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 7:45","9/27/16 7:47","Dive",1,"V",67,68.5,117,119,NA,NA,2016-09-27 03:45:00,2016-09-27 03:47:00,0,0,450,67.75,118
"1000","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 7:47","9/27/16 8:11","Surface",NA,"",NA,NA,1437,1439,1067,371,2016-09-27 03:47:00,2016-09-27 04:11:00,0,0,450,NA,1438
"1001","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 8:11","9/27/16 8:19","Dive",1,"U",364,371.5,485,487,NA,NA,2016-09-27 04:11:00,2016-09-27 04:19:00,0,0,451,367.75,486
"1002","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 8:19","9/27/16 8:22","Surface",NA,"",NA,NA,171,173,161,11,2016-09-27 04:19:00,2016-09-27 04:22:00,0,0,451,NA,172
"1004","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 8:22","9/27/16 8:28","Dive",1,"Square",246,251.5,411,413,NA,NA,2016-09-27 04:22:00,2016-09-27 04:28:00,0,0,452,248.75,412
"1005","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 8:28","9/27/16 8:33","Surface",NA,"",NA,NA,247,249,208,40,2016-09-27 04:28:00,2016-09-27 04:33:00,0,0,452,NA,248
"1006","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 8:33","9/27/16 8:40","Dive",1,"U",324,331.5,461,463,NA,NA,2016-09-27 04:33:00,2016-09-27 04:40:00,0,0,453,327.75,462
"1007","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 8:40","9/27/16 8:48","Surface",NA,"",NA,NA,467,469,423,45,2016-09-27 04:40:00,2016-09-27 04:48:00,0,0,453,NA,468
"1008","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 8:48","9/27/16 8:55","Dive",1,"Square",206,209.5,395,397,NA,NA,2016-09-27 04:48:00,2016-09-27 04:55:00,0,0,454,207.75,396
"1009","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 8:55","9/27/16 8:57","Surface",NA,"",NA,NA,165,167,161,5,2016-09-27 04:55:00,2016-09-27 04:57:00,0,0,454,NA,166
"1010","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 8:57","9/27/16 9:00","Dive",1,"V",138,141.5,145,147,NA,NA,2016-09-27 04:57:00,2016-09-27 05:00:00,0,0,455,139.75,146
"1011","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 9:00","9/27/16 9:02","Surface",NA,"",NA,NA,137,139,120,18,2016-09-27 05:00:00,2016-09-27 05:02:00,0,0,455,NA,138
"1012","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 9:02","9/27/16 9:10","Dive",1,"Square",194,197.5,471,473,NA,NA,2016-09-27 05:02:00,2016-09-27 05:10:00,0,0,456,195.75,472
"1013","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 9:10","9/27/16 9:12","Surface",NA,"",NA,NA,113,115,114,0,2016-09-27 05:10:00,2016-09-27 05:12:00,0,0,456,NA,114
"1015","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 9:13","9/27/16 9:20","Dive",1,"Square",206,209.5,441,443,NA,NA,2016-09-27 05:13:00,2016-09-27 05:20:00,60,1,457,207.75,442
"1016","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 9:20","9/27/16 9:22","Surface",NA,"",NA,NA,143,145,125,19,2016-09-27 05:20:00,2016-09-27 05:22:00,0,0,457,NA,144
"1017","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 9:22","9/27/16 9:32","Dive",1,"U",396,403.5,561,563,NA,NA,2016-09-27 05:22:00,2016-09-27 05:32:00,0,0,458,399.75,562
"1018","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 9:32","9/27/16 9:33","Surface",NA,"",NA,NA,75,77,74,2,2016-09-27 05:32:00,2016-09-27 05:33:00,0,0,458,NA,76
"1019","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 9:33","9/27/16 9:37","Dive",1,"U",130,133.5,273,275,NA,NA,2016-09-27 05:33:00,2016-09-27 05:37:00,0,0,459,131.75,274
"1020","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 9:37","9/27/16 9:39","Surface",NA,"",NA,NA,85,87,83,3,2016-09-27 05:37:00,2016-09-27 05:39:00,0,0,459,NA,86
"1021","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 9:39","9/27/16 9:48","Dive",1,"U",436,443.5,549,551,NA,NA,2016-09-27 05:39:00,2016-09-27 05:48:00,0,0,460,439.75,550
"1022","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 9:48","9/27/16 9:56","Surface",NA,"",NA,NA,483,485,375,109,2016-09-27 05:48:00,2016-09-27 05:56:00,0,0,460,NA,484
"1023","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 9:56","9/27/16 10:05","Dive",1,"U",420,427.5,523,525,NA,NA,2016-09-27 05:56:00,2016-09-27 06:05:00,0,0,461,423.75,524
"1024","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 10:05","9/27/16 10:09","Surface",NA,"",NA,NA,233,235,196,38,2016-09-27 06:05:00,2016-09-27 06:09:00,0,0,461,NA,234
"1026","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 10:09","9/27/16 10:17","Dive",1,"U",420,427.5,529,531,NA,NA,2016-09-27 06:09:00,2016-09-27 06:17:00,0,0,462,423.75,530
"1027","Tt0022",110608,NA,"Transmission","Mk10",1,"9/27/16 10:17","9/27/16 19:02","Surface",NA,"",NA,NA,31470,31530,20323,11177,2016-09-27 06:17:00,2016-09-27 15:02:00,0,0,462,NA,31500
