,DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep,start,end,t.diff,flag,divenum,depth,duration
1642,Tt0019,110606,NA,Transmission,Mk10,1,9/26/2016 9:08,9/26/2016 9:10,Surface,NA,,NA,NA,123,125,68,56,9/26/2016 5:08,9/26/2016 5:10,0,0,730,NA,124
1643,Tt0019,110606,NA,Transmission,Mk10,1,9/26/2016 9:10,9/26/2016 9:19,Dive,1,U,428,435.5,513,515,NA,NA,9/26/2016 5:10,9/26/2016 5:19,0,0,731,431.75,514
1644,Tt0019,110606,NA,Transmission,Mk10,1,9/26/2016 9:19,9/26/2016 9:21,Surface,NA,,NA,NA,129,131,105,25,9/26/2016 5:19,9/26/2016 5:21,0,0,731,NA,130
1645,Tt0019,110606,NA,Transmission,Mk10,1,9/26/2016 9:21,9/26/2016 9:26,Dive,1,V,150,153.5,337,339,NA,NA,9/26/2016 5:21,9/26/2016 5:26,0,0,732,151.75,338
1646,Tt0019,110606,NA,Transmission,Mk10,1,9/26/2016 9:26,9/26/2016 9:27,Surface,NA,,NA,NA,43,45,43,1,9/26/2016 5:26,9/26/2016 5:27,0,0,732,NA,44
1647,Tt0019,110606,NA,Transmission,Mk10,1,9/26/2016 9:27,9/26/2016 9:33,Dive,1,Square,115,116.5,339,341,NA,NA,9/26/2016 5:27,9/26/2016 5:33,0,0,733,115.75,340
1648,Tt0019,110606,NA,Transmission,Mk10,1,9/26/2016 9:33,9/26/2016 9:35,Surface,NA,,NA,NA,125,127,98,28,9/26/2016 5:33,9/26/2016 5:35,0,0,733,NA,126
1649,Tt0019,110606,NA,Transmission,Mk10,1,9/26/2016 9:35,9/26/2016 9:43,Dive,1,Square,158,161.5,459,461,NA,NA,9/26/2016 5:35,9/26/2016 5:43,0,0,734,159.75,460
1650,Tt0019,110606,NA,Transmission,Mk10,1,9/26/2016 9:43,9/26/2016 9:45,Surface,NA,,NA,NA,147,149,134,14,9/26/2016 5:43,9/26/2016 5:45,0,0,734,NA,148
1653,Tt0019,110606,NA,Transmission,Mk10,1,9/26/2016 22:57,9/26/2016 23:06,Dive,1,U,452,459.5,543,545,NA,NA,9/26/2016 18:57,9/26/2016 19:06,0,0,735,455.75,544
1654,Tt0019,110606,NA,Transmission,Mk10,1,9/26/2016 23:06,9/26/2016 23:13,Surface,NA,,NA,NA,407,409,329,79,9/26/2016 19:06,9/26/2016 19:13,0,0,735,NA,408
1655,Tt0019,110606,NA,Transmission,Mk10,1,9/26/2016 23:13,9/26/2016 23:22,Dive,1,U,356,363.5,547,549,NA,NA,9/26/2016 19:13,9/26/2016 19:22,0,0,736,359.75,548
1656,Tt0019,110606,NA,Transmission,Mk10,1,9/26/2016 23:22,9/26/2016 23:26,Surface,NA,,NA,NA,231,233,210,22,9/26/2016 19:22,9/26/2016 19:26,0,0,736,NA,232
1657,Tt0019,110606,NA,Transmission,Mk10,1,9/26/2016 23:26,9/26/2016 23:35,Dive,1,U,364,371.5,527,529,NA,NA,9/26/2016 19:26,9/26/2016 19:35,0,0,737,367.75,528
1658,Tt0019,110606,NA,Transmission,Mk10,1,9/26/2016 23:35,9/26/2016 23:45,Surface,NA,,NA,NA,629,631,549,81,9/26/2016 19:35,9/26/2016 19:45,0,0,737,NA,630
1659,Tt0019,110606,NA,Transmission,Mk10,1,9/26/2016 23:45,9/26/2016 23:54,Dive,1,U,356,363.5,489,491,NA,NA,9/26/2016 19:45,9/26/2016 19:54,0,0,738,359.75,490
1660,Tt0019,110606,NA,Transmission,Mk10,1,9/26/2016 23:54,9/26/2016 23:56,Surface,NA,,NA,NA,155,157,146,10,9/26/2016 19:54,9/26/2016 19:56,0,0,738,NA,156
1664,Tt0019,110606,NA,Transmission,Mk10,1,9/27/2016 3:22,9/27/2016 3:24,Dive,1,V,69,70.5,107,109,NA,NA,9/26/2016 23:22,9/26/2016 23:24,0,0,739,69.75,108
1665,Tt0019,110606,NA,Transmission,Mk10,1,9/27/2016 3:24,9/27/2016 3:31,Surface,NA,,NA,NA,447,449,289,159,9/26/2016 23:24,9/26/2016 23:31,0,0,739,NA,448
1666,Tt0019,110606,NA,Transmission,Mk10,1,9/27/2016 3:31,9/27/2016 3:40,Dive,1,U,484,491.5,547,549,NA,NA,9/26/2016 23:31,9/26/2016 23:40,0,0,740,487.75,548
1667,Tt0019,110606,NA,Transmission,Mk10,1,9/27/2016 3:40,9/27/2016 3:53,Surface,NA,,NA,NA,799,801,387,413,9/26/2016 23:40,9/26/2016 23:53,0,0,740,NA,800
1668,Tt0019,110606,NA,Transmission,Mk10,1,9/27/2016 3:53,9/27/2016 4:03,Dive,1,U,624,639.5,581,583,NA,NA,9/26/2016 23:53,9/27/2016 0:03,0,0,741,631.75,582
1669,Tt0019,110606,NA,Transmission,Mk10,1,9/27/2016 4:03,9/27/2016 4:15,Surface,NA,,NA,NA,703,705,636,68,9/27/2016 0:03,9/27/2016 0:15,0,0,741,NA,704
1670,Tt0019,110606,NA,Transmission,Mk10,1,9/27/2016 4:15,9/27/2016 4:20,Dive,1,V,95,96.5,277,279,NA,NA,9/27/2016 0:15,9/27/2016 0:20,0,0,742,95.75,278
1671,Tt0019,110606,NA,Transmission,Mk10,1,9/27/2016 4:20,9/27/2016 5:01,Surface,NA,,NA,NA,2469,2471,1673,797,9/27/2016 0:20,9/27/2016 1:01,0,0,742,NA,2470
1675,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 1:32,9/28/2016 1:41,Dive,1,U,404,411.5,533,535,NA,NA,9/27/2016 21:32,9/27/2016 21:41,0,0,743,407.75,534
1676,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 1:41,9/28/2016 1:45,Surface,NA,,NA,NA,233,235,128,106,9/27/2016 21:41,9/27/2016 21:45,0,0,743,NA,234
1677,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 1:45,9/28/2016 1:53,Dive,1,U,608,623.5,447,449,NA,NA,9/27/2016 21:45,9/27/2016 21:53,0,0,744,615.75,448
1678,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 1:53,9/28/2016 2:05,Surface,NA,,NA,NA,735,737,427,309,9/27/2016 21:53,9/27/2016 22:05,0,0,744,NA,736
1679,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 2:05,9/28/2016 2:11,Dive,1,U,300,307.5,391,393,NA,NA,9/27/2016 22:05,9/27/2016 22:11,0,0,745,303.75,392
1680,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 2:11,9/28/2016 2:20,Surface,NA,,NA,NA,499,501,258,242,9/27/2016 22:11,9/27/2016 22:20,0,0,745,NA,500
1681,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 2:20,9/28/2016 2:28,Dive,1,Square,308,315.5,509,511,NA,NA,9/27/2016 22:20,9/27/2016 22:28,0,0,746,311.75,510
1682,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 2:28,9/28/2016 2:34,Surface,NA,,NA,NA,325,327,221,105,9/27/2016 22:28,9/27/2016 22:34,0,0,746,NA,326
1683,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 2:34,9/28/2016 2:42,Dive,1,Square,332,339.5,485,487,NA,NA,9/27/2016 22:34,9/27/2016 22:42,0,0,747,335.75,486
1685,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 2:42,9/28/2016 2:46,Surface,NA,,NA,NA,297,299,173,125,9/27/2016 22:42,9/27/2016 22:46,0,0,747,NA,298
1686,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 2:46,9/28/2016 2:55,Dive,1,U,348,355.5,493,495,NA,NA,9/27/2016 22:46,9/27/2016 22:55,0,0,748,351.75,494
1687,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 2:55,9/28/2016 3:21,Surface,NA,,NA,NA,1579,1581,561,1019,9/27/2016 22:55,9/27/2016 23:21,0,0,748,NA,1580
1688,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 3:21,9/28/2016 3:23,Dive,1,V,61,62.5,109,111,NA,NA,9/27/2016 23:21,9/27/2016 23:23,0,0,749,61.75,110
1689,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 3:23,9/28/2016 3:33,Surface,NA,,NA,NA,621,623,441,181,9/27/2016 23:23,9/27/2016 23:33,0,0,749,NA,622
1690,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 3:33,9/28/2016 3:41,Dive,1,U,404,411.5,469,471,NA,NA,9/27/2016 23:33,9/27/2016 23:41,0,0,750,407.75,470
1691,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 3:41,9/28/2016 3:55,Surface,NA,,NA,NA,831,833,215,617,9/27/2016 23:41,9/27/2016 23:55,0,0,750,NA,832
1692,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 3:55,9/28/2016 3:58,Dive,1,V,79,80.5,203,205,NA,NA,9/27/2016 23:55,9/27/2016 23:58,0,0,751,79.75,204
1693,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 3:58,9/28/2016 4:01,Surface,NA,,NA,NA,163,165,101,63,9/27/2016 23:58,9/28/2016 0:01,0,0,751,NA,164
1694,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 4:01,9/28/2016 4:04,Dive,1,V,59,60.5,153,155,NA,NA,9/28/2016 0:01,9/28/2016 0:04,0,0,752,59.75,154
1696,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 4:04,9/28/2016 4:23,Surface,NA,,NA,NA,1161,1163,637,525,9/28/2016 0:04,9/28/2016 0:23,0,0,752,NA,1162
1697,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 4:23,9/28/2016 4:28,Dive,1,U,460,467.5,323,325,NA,NA,9/28/2016 0:23,9/28/2016 0:28,0,0,753,463.75,324
1698,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 4:28,9/28/2016 4:41,Surface,NA,,NA,NA,777,779,477,301,9/28/2016 0:28,9/28/2016 0:41,0,0,753,NA,778
1699,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 4:41,9/28/2016 4:50,Dive,1,U,396,403.5,543,545,NA,NA,9/28/2016 0:41,9/28/2016 0:50,0,0,754,399.75,544
1700,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 4:50,9/28/2016 4:56,Surface,NA,,NA,NA,355,357,207,149,9/28/2016 0:50,9/28/2016 0:56,0,0,754,NA,356
1701,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 4:56,9/28/2016 5:05,Dive,1,U,300,307.5,495,497,NA,NA,9/28/2016 0:56,9/28/2016 1:05,0,0,755,303.75,496
1702,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 5:05,9/28/2016 5:08,Surface,NA,,NA,NA,219,221,163,57,9/28/2016 1:05,9/28/2016 1:08,0,0,755,NA,220
1703,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 5:08,9/28/2016 5:16,Dive,1,U,260,267.5,491,493,NA,NA,9/28/2016 1:08,9/28/2016 1:16,0,0,756,263.75,492
1704,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 5:16,9/28/2016 5:20,Surface,NA,,NA,NA,189,191,129,61,9/28/2016 1:16,9/28/2016 1:20,0,0,756,NA,190
1708,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 5:32,9/28/2016 5:40,Dive,1,U,316,323.5,479,481,NA,NA,9/28/2016 1:32,9/28/2016 1:40,0,0,757,319.75,480
1709,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 5:40,9/28/2016 5:41,Surface,NA,,NA,NA,63,65,62,2,9/28/2016 1:40,9/28/2016 1:41,0,0,757,NA,64
1710,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 5:41,9/28/2016 5:44,Dive,1,U,83,84.5,191,193,NA,NA,9/28/2016 1:41,9/28/2016 1:44,0,0,758,83.75,192
1711,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 5:44,9/28/2016 5:51,Surface,NA,,NA,NA,439,441,298,142,9/28/2016 1:44,9/28/2016 1:51,0,0,758,NA,440
1712,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 5:51,9/28/2016 6:00,Dive,1,U,316,323.5,535,537,NA,NA,9/28/2016 1:51,9/28/2016 2:00,0,0,759,319.75,536
1713,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 6:00,9/28/2016 6:04,Surface,NA,,NA,NA,253,255,147,107,9/28/2016 2:00,9/28/2016 2:04,0,0,759,NA,254
1714,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 6:04,9/28/2016 6:14,Dive,1,U,656,671.5,607,609,NA,NA,9/28/2016 2:04,9/28/2016 2:14,0,0,760,663.75,608
1715,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 6:14,9/28/2016 6:21,Surface,NA,,NA,NA,377,379,280,98,9/28/2016 2:14,9/28/2016 2:21,0,0,760,NA,378
1716,Tt0019,110606,NA,Transmission,Mk10,2,9/28/2016 6:21,9/28/2016 6:31,Dive,1,U,468,475.5,593,595,NA,NA,9/28/2016 2:21,9/28/2016 2:31,0,0,761,471.75,594
1718,Tt0019,110606,NA,Transmission,Mk10,3,9/28/2016 6:31,9/28/2016 6:35,Surface,NA,,NA,NA,259,261,126,134,9/28/2016 2:31,9/28/2016 2:35,0,0,761,NA,260
1719,Tt0019,110606,NA,Transmission,Mk10,3,9/28/2016 6:35,9/28/2016 6:38,Dive,1,Square,52.5,53,201,203,NA,NA,9/28/2016 2:35,9/28/2016 2:38,0,0,762,52.75,202
1720,Tt0019,110606,NA,Transmission,Mk10,3,9/28/2016 6:38,9/28/2016 6:43,Surface,NA,,NA,NA,301,303,185,117,9/28/2016 2:38,9/28/2016 2:43,0,0,762,NA,302
1721,Tt0019,110606,NA,Transmission,Mk10,3,9/28/2016 6:43,9/28/2016 6:52,Dive,1,U,444,451.5,553,555,NA,NA,9/28/2016 2:43,9/28/2016 2:52,0,0,763,447.75,554
1722,Tt0019,110606,NA,Transmission,Mk10,3,9/28/2016 6:52,9/28/2016 6:56,Surface,NA,,NA,NA,201,203,143,59,9/28/2016 2:52,9/28/2016 2:56,0,0,763,NA,202
1723,Tt0019,110606,NA,Transmission,Mk10,3,9/28/2016 6:56,9/28/2016 7:04,Dive,1,U,316,323.5,479,481,NA,NA,9/28/2016 2:56,9/28/2016 3:04,0,0,764,319.75,480
1724,Tt0019,110606,NA,Transmission,Mk10,3,9/28/2016 7:04,9/28/2016 7:09,Surface,NA,,NA,NA,331,333,246,86,9/28/2016 3:04,9/28/2016 3:09,0,0,764,NA,332
1725,Tt0019,110606,NA,Transmission,Mk10,3,9/28/2016 7:09,9/28/2016 7:17,Dive,1,Square,332,339.5,443,445,NA,NA,9/28/2016 3:09,9/28/2016 3:17,0,0,765,335.75,444
1726,Tt0019,110606,NA,Transmission,Mk10,3,9/28/2016 7:17,9/28/2016 7:19,Surface,NA,,NA,NA,129,131,109,21,9/28/2016 3:17,9/28/2016 3:19,0,0,765,NA,130
1727,Tt0019,110606,NA,Transmission,Mk10,3,9/28/2016 7:19,9/28/2016 7:24,Dive,1,Square,93,94.5,331,333,NA,NA,9/28/2016 3:19,9/28/2016 3:24,0,0,766,93.75,332
1728,Tt0019,110606,NA,Transmission,Mk10,3,9/28/2016 7:24,9/28/2016 7:29,Surface,NA,,NA,NA,251,253,114,138,9/28/2016 3:24,9/28/2016 3:29,0,0,766,NA,252
1730,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 7:29,9/28/2016 7:38,Dive,1,Square,340,347.5,559,561,NA,NA,9/28/2016 3:29,9/28/2016 3:38,0,0,767,343.75,560
1731,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 7:38,9/28/2016 7:41,Surface,NA,,NA,NA,181,183,129,53,9/28/2016 3:38,9/28/2016 3:41,0,0,767,NA,182
1732,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 7:41,9/28/2016 7:49,Dive,1,Square,252,259.5,483,485,NA,NA,9/28/2016 3:41,9/28/2016 3:49,0,0,768,255.75,484
1733,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 7:49,9/28/2016 7:52,Surface,NA,,NA,NA,153,155,99,55,9/28/2016 3:49,9/28/2016 3:52,0,0,768,NA,154
1734,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 7:52,9/28/2016 7:58,Dive,1,U,292,299.5,401,403,NA,NA,9/28/2016 3:52,9/28/2016 3:58,0,0,769,295.75,402
1735,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 7:58,9/28/2016 8:01,Surface,NA,,NA,NA,181,183,117,65,9/28/2016 3:58,9/28/2016 4:01,0,0,769,NA,182
1736,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 8:01,9/28/2016 8:10,Dive,1,Square,226,229.5,507,509,NA,NA,9/28/2016 4:01,9/28/2016 4:10,0,0,770,227.75,508
1737,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 8:10,9/28/2016 8:12,Surface,NA,,NA,NA,157,159,133,25,9/28/2016 4:10,9/28/2016 4:12,0,0,770,NA,158
1738,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 8:12,9/28/2016 8:20,Dive,1,Square,202,205.5,485,487,NA,NA,9/28/2016 4:12,9/28/2016 4:20,0,0,771,203.75,486
1739,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 8:20,9/28/2016 8:23,Surface,NA,,NA,NA,151,153,93,59,9/28/2016 4:20,9/28/2016 4:23,0,0,771,NA,152
1741,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 9:15,9/28/2016 9:22,Dive,1,U,226,229.5,429,431,NA,NA,9/28/2016 5:15,9/28/2016 5:22,3120,1,772,227.75,430
1742,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 9:22,9/28/2016 9:24,Surface,NA,,NA,NA,163,165,127,37,9/28/2016 5:22,9/28/2016 5:24,0,0,772,NA,164
1743,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 9:24,9/28/2016 9:33,Dive,1,U,380,387.5,491,493,NA,NA,9/28/2016 5:24,9/28/2016 5:33,0,0,773,383.75,492
1744,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 9:33,9/28/2016 9:36,Surface,NA,,NA,NA,213,215,207,7,9/28/2016 5:33,9/28/2016 5:36,0,0,773,NA,214
1745,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 9:36,9/28/2016 9:45,Dive,1,U,436,443.5,553,555,NA,NA,9/28/2016 5:36,9/28/2016 5:45,0,0,774,439.75,554
1746,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 9:45,9/28/2016 9:49,Surface,NA,,NA,NA,189,191,159,31,9/28/2016 5:45,9/28/2016 5:49,0,0,774,NA,190
1747,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 9:49,9/28/2016 9:57,Dive,1,U,500,511.5,507,509,NA,NA,9/28/2016 5:49,9/28/2016 5:57,0,0,775,505.75,508
1748,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 9:57,9/28/2016 10:01,Surface,NA,,NA,NA,235,237,206,30,9/28/2016 5:57,9/28/2016 6:01,0,0,775,NA,236
1749,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 10:01,9/28/2016 10:10,Dive,1,U,444,451.5,535,537,NA,NA,9/28/2016 6:01,9/28/2016 6:10,0,0,776,447.75,536
1750,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 10:10,9/28/2016 10:14,Surface,NA,,NA,NA,235,237,190,46,9/28/2016 6:10,9/28/2016 6:14,0,0,776,NA,236
1752,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 10:14,9/28/2016 10:22,Dive,1,U,420,427.5,511,513,NA,NA,9/28/2016 6:14,9/28/2016 6:22,0,0,777,423.75,512
1753,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 10:22,9/28/2016 10:29,Surface,NA,,NA,NA,421,423,313,109,9/28/2016 6:22,9/28/2016 6:29,0,0,777,NA,422
1754,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 10:29,9/28/2016 10:37,Dive,1,U,452,459.5,471,473,NA,NA,9/28/2016 6:29,9/28/2016 6:37,0,0,778,455.75,472
1755,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 10:37,9/28/2016 10:52,Surface,NA,,NA,NA,923,925,328,596,9/28/2016 6:37,9/28/2016 6:52,0,0,778,NA,924
1756,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 10:52,9/28/2016 10:55,Dive,1,V,117,118.5,171,173,NA,NA,9/28/2016 6:52,9/28/2016 6:55,0,0,779,117.75,172
1757,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 10:55,9/28/2016 11:37,Surface,NA,,NA,NA,2517,2519,1787,731,9/28/2016 6:55,9/28/2016 7:37,0,0,779,NA,2518
1758,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 11:37,9/28/2016 11:39,Dive,1,U,50.5,51,133,135,NA,NA,9/28/2016 7:37,9/28/2016 7:39,0,0,780,50.75,134
1759,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 11:39,9/28/2016 18:14,Surface,NA,,NA,NA,23670,23730,13761,9939,9/28/2016 7:39,9/28/2016 14:14,0,0,780,NA,23700
1760,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 18:14,9/28/2016 18:21,Dive,1,U,234,237.5,369,371,NA,NA,9/28/2016 14:14,9/28/2016 14:21,0,0,781,235.75,370
1761,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 18:21,9/28/2016 18:49,Surface,NA,,NA,NA,1711,1713,1215,497,9/28/2016 14:21,9/28/2016 14:49,0,0,781,NA,1712
1763,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 22:27,9/28/2016 22:37,Dive,1,Square,420,427.5,613,615,NA,NA,9/28/2016 18:27,9/28/2016 18:37,13080,1,782,423.75,614
1764,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 22:37,9/28/2016 22:39,Surface,NA,,NA,NA,161,163,152,10,9/28/2016 18:37,9/28/2016 18:39,0,0,782,NA,162
1765,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 22:39,9/28/2016 22:49,Dive,1,U,380,387.5,561,563,NA,NA,9/28/2016 18:39,9/28/2016 18:49,0,0,783,383.75,562
1766,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 22:49,9/28/2016 22:52,Surface,NA,,NA,NA,181,183,176,6,9/28/2016 18:49,9/28/2016 18:52,0,0,783,NA,182
1767,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 22:52,9/28/2016 23:02,Dive,1,U,512,527.5,609,611,NA,NA,9/28/2016 18:52,9/28/2016 19:02,0,0,784,519.75,610
1768,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 23:02,9/28/2016 23:09,Surface,NA,,NA,NA,411,413,279,133,9/28/2016 19:02,9/28/2016 19:09,0,0,784,NA,412
1769,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 23:09,9/28/2016 23:16,Dive,1,U,316,323.5,429,431,NA,NA,9/28/2016 19:09,9/28/2016 19:16,0,0,785,319.75,430
1770,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 23:16,9/28/2016 23:52,Surface,NA,,NA,NA,2133,2135,1859,275,9/28/2016 19:16,9/28/2016 19:52,0,0,785,NA,2134
1771,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 23:52,9/28/2016 23:59,Dive,1,U,412,419.5,443,445,NA,NA,9/28/2016 19:52,9/28/2016 19:59,0,0,786,415.75,444
1772,Tt0019,110606,NA,Transmission,Mk10,1,9/28/2016 23:59,9/29/2016 0:02,Surface,NA,,NA,NA,175,177,148,28,9/28/2016 19:59,9/28/2016 20:02,0,0,786,NA,176
1774,Tt0019,110606,NA,Transmission,Mk10,2,9/29/2016 1:49,9/29/2016 1:58,Dive,1,U,608,623.5,593,595,NA,NA,9/28/2016 21:49,9/28/2016 21:58,6420,1,787,615.75,594
1775,Tt0019,110606,NA,Transmission,Mk10,2,9/29/2016 1:58,9/29/2016 2:24,Surface,NA,,NA,NA,1511,1513,1171,341,9/28/2016 21:58,9/28/2016 22:24,0,0,787,NA,1512
1776,Tt0019,110606,NA,Transmission,Mk10,2,9/29/2016 2:24,9/29/2016 2:35,Dive,1,U,672,687.5,669,671,NA,NA,9/28/2016 22:24,9/28/2016 22:35,0,0,788,679.75,670
1777,Tt0019,110606,NA,Transmission,Mk10,2,9/29/2016 2:35,9/29/2016 3:07,Surface,NA,,NA,NA,1955,1957,1577,379,9/28/2016 22:35,9/28/2016 23:07,0,0,788,NA,1956
1778,Tt0019,110606,NA,Transmission,Mk10,2,9/29/2016 3:07,9/29/2016 3:11,Dive,1,U,138,141.5,203,205,NA,NA,9/28/2016 23:07,9/28/2016 23:11,0,0,789,139.75,204
1779,Tt0019,110606,NA,Transmission,Mk10,2,9/29/2016 3:11,9/29/2016 4:15,Surface,NA,,NA,NA,3833,3835,2968,866,9/28/2016 23:11,9/29/2016 0:15,0,0,789,NA,3834
1780,Tt0019,110606,NA,Transmission,Mk10,2,9/29/2016 4:15,9/29/2016 4:19,Dive,1,Square,81,82.5,249,251,NA,NA,9/29/2016 0:15,9/29/2016 0:19,0,0,790,81.75,250
1781,Tt0019,110606,NA,Transmission,Mk10,2,9/29/2016 4:19,9/29/2016 4:21,Surface,NA,,NA,NA,119,121,108,12,9/29/2016 0:19,9/29/2016 0:21,0,0,790,NA,120
1782,Tt0019,110606,NA,Transmission,Mk10,2,9/29/2016 4:21,9/29/2016 4:24,Dive,1,U,91,92.5,159,161,NA,NA,9/29/2016 0:21,9/29/2016 0:24,0,0,791,91.75,160
1783,Tt0019,110606,NA,Transmission,Mk10,2,9/29/2016 4:24,9/29/2016 6:06,Surface,NA,,NA,NA,6135,6137,5146,990,9/29/2016 0:24,9/29/2016 2:06,0,0,791,NA,6136
1785,Tt0019,110606,NA,Transmission,Mk10,1,9/29/2016 6:06,9/29/2016 6:11,Dive,1,V,252,259.5,299,301,NA,NA,9/29/2016 2:06,9/29/2016 2:11,0,0,792,255.75,300
1786,Tt0019,110606,NA,Transmission,Mk10,1,9/29/2016 6:11,9/29/2016 6:21,Surface,NA,,NA,NA,625,627,525,101,9/29/2016 2:11,9/29/2016 2:21,0,0,792,NA,626
1787,Tt0019,110606,NA,Transmission,Mk10,1,9/29/2016 6:21,9/29/2016 6:28,Dive,1,U,308,315.5,415,417,NA,NA,9/29/2016 2:21,9/29/2016 2:28,0,0,793,311.75,416
1788,Tt0019,110606,NA,Transmission,Mk10,1,9/29/2016 6:28,9/29/2016 6:33,Surface,NA,,NA,NA,317,319,287,31,9/29/2016 2:28,9/29/2016 2:33,0,0,793,NA,318
1789,Tt0019,110606,NA,Transmission,Mk10,1,9/29/2016 6:33,9/29/2016 6:35,Dive,1,U,69,70.5,119,121,NA,NA,9/29/2016 2:33,9/29/2016 2:35,0,0,794,69.75,120
1790,Tt0019,110606,NA,Transmission,Mk10,1,9/29/2016 6:35,9/29/2016 6:36,Surface,NA,,NA,NA,53,55,54,0,9/29/2016 2:35,9/29/2016 2:36,0,0,794,NA,54
1791,Tt0019,110606,NA,Transmission,Mk10,1,9/29/2016 6:36,9/29/2016 6:44,Dive,1,Square,332,339.5,471,473,NA,NA,9/29/2016 2:36,9/29/2016 2:44,0,0,795,335.75,472
1792,Tt0019,110606,NA,Transmission,Mk10,1,9/29/2016 6:44,9/29/2016 6:52,Surface,NA,,NA,NA,493,495,351,143,9/29/2016 2:44,9/29/2016 2:52,0,0,795,NA,494
